abbrev,meas_date,Streamflow Value,Streamflow Meas Units,Streamflow Review Status,Streamflow Data Source,
"AZOTUNNM","04/08/2001","130.229004","cfs","O","DWR",
"AZOTUNNM","04/09/2001","109.353996","cfs","O","DWR",
"AZOTUNNM","04/10/2001","131.707993","cfs","O","DWR",
"AZOTUNNM","04/11/2001","107.134003","cfs","O","DWR",
"AZOTUNNM","04/12/2001","87.848000","cfs","O","DWR",
"AZOTUNNM","04/13/2001","79.352997","cfs","O","DWR",
"AZOTUNNM","04/14/2001","99.434998","cfs","O","DWR",
"AZOTUNNM","04/15/2001","123.552002","cfs","O","DWR",
"AZOTUNNM","04/16/2001","207.188004","cfs","O","DWR",
"AZOTUNNM","04/17/2001","355.447998","cfs","O","DWR",
"AZOTUNNM","04/18/2001","517.802002","cfs","O","DWR",
"AZOTUNNM","04/19/2001","578.416992","cfs","O","DWR",
"AZOTUNNM","04/20/2001","547.231995","cfs","O","DWR",
"AZOTUNNM","04/21/2001","426.427002","cfs","O","DWR",
"AZOTUNNM","04/22/2001","333.904999","cfs","O","DWR",
"AZOTUNNM","04/23/2001","267.062988","cfs","O","DWR",
"AZOTUNNM","04/24/2001","299.156006","cfs","O","DWR",
"AZOTUNNM","04/25/2001","402.177002","cfs","O","DWR",
"AZOTUNNM","04/26/2001","516.531006","cfs","O","DWR",
"AZOTUNNM","04/27/2001","628.562988","cfs","O","DWR",
"AZOTUNNM","04/28/2001","754.552002","cfs","O","DWR",
"AZOTUNNM","04/29/2001","811.854004","cfs","O","DWR",
"AZOTUNNM","04/30/2001","848.687988","cfs","O","DWR",
"AZOTUNNM","05/01/2001","841.010010","cfs","O","DWR",
"AZOTUNNM","05/02/2001","883.072998","cfs","O","DWR",
"AZOTUNNM","05/03/2001","822.770996","cfs","O","DWR",
"AZOTUNNM","05/04/2001","587.125000","cfs","O","DWR",
"AZOTUNNM","05/05/2001","464.031006","cfs","O","DWR",
"AZOTUNNM","05/06/2001","402.250000","cfs","O","DWR",
"AZOTUNNM","05/07/2001","435.239990","cfs","O","DWR",
"AZOTUNNM","05/08/2001","523.947998","cfs","O","DWR",
"AZOTUNNM","05/09/2001","641.562988","cfs","O","DWR",
"AZOTUNNM","05/10/2001","710.364990","cfs","O","DWR",
"AZOTUNNM","05/11/2001","829.500000","cfs","O","DWR",
"AZOTUNNM","05/12/2001","891.260010","cfs","O","DWR",
"AZOTUNNM","05/13/2001","946.552002","cfs","O","DWR",
"AZOTUNNM","05/14/2001","913.968994","cfs","O","DWR",
"AZOTUNNM","05/15/2001","925.552002","cfs","O","DWR",
"AZOTUNNM","05/16/2001","970.687988","cfs","O","DWR",
"AZOTUNNM","05/17/2001","975.000000","cfs","O","DWR",
"AZOTUNNM","05/18/2001","976.312988","cfs","O","DWR",
"AZOTUNNM","05/19/2001","977.968994","cfs","O","DWR",
"AZOTUNNM","05/20/2001","980.687988","cfs","O","DWR",
"AZOTUNNM","05/21/2001","962.770996","cfs","O","DWR",
"AZOTUNNM","05/22/2001","855.916992","cfs","O","DWR",
"AZOTUNNM","05/23/2001","849.510010","cfs","O","DWR",
"AZOTUNNM","05/24/2001","915.041992","cfs","O","DWR",
"AZOTUNNM","05/25/2001","929.818970","cfs","O","DWR",
"AZOTUNNM","05/26/2001","958.270996","cfs","O","DWR",
"AZOTUNNM","05/27/2001","949.437988","cfs","O","DWR",
"AZOTUNNM","05/28/2001","924.270996","cfs","O","DWR",
"AZOTUNNM","05/29/2001","896.770996","cfs","O","DWR",
"AZOTUNNM","05/30/2001","858.979004","cfs","O","DWR",
"AZOTUNNM","05/31/2001","862.611023","cfs","O","DWR",
"AZOTUNNM","06/01/2001","895.705017","cfs","O","DWR",
"AZOTUNNM","06/02/2001","938.263000","cfs","O","DWR",
"AZOTUNNM","06/03/2001","919.578979","cfs","O","DWR",
"AZOTUNNM","06/04/2001","842.156006","cfs","O","DWR",
"AZOTUNNM","06/05/2001","707.666992","cfs","O","DWR",
"AZOTUNNM","06/06/2001","657.281006","cfs","O","DWR",
"AZOTUNNM","06/07/2001","720.875000","cfs","O","DWR",
"AZOTUNNM","06/08/2001","813.458008","cfs","O","DWR",
"AZOTUNNM","06/09/2001","822.812988","cfs","O","DWR",
"AZOTUNNM","06/10/2001","780.343994","cfs","O","DWR",
"AZOTUNNM","06/11/2001","692.000000","cfs","O","DWR",
"AZOTUNNM","06/12/2001","610.750000","cfs","O","DWR",
"AZOTUNNM","06/13/2001","529.093994","cfs","O","DWR",
"AZOTUNNM","06/14/2001","415.625000","cfs","O","DWR",
"AZOTUNNM","06/15/2001","324.812988","cfs","O","DWR",
"AZOTUNNM","06/16/2001","311.697998","cfs","O","DWR",
"AZOTUNNM","06/17/2001","338.979004","cfs","O","DWR",
"AZOTUNNM","06/18/2001","357.958008","cfs","O","DWR",
"AZOTUNNM","06/19/2001","364.052002","cfs","O","DWR",
"AZOTUNNM","06/20/2001","343.510010","cfs","O","DWR",
"AZOTUNNM","06/21/2001","307.500000","cfs","O","DWR",
"AZOTUNNM","06/22/2001","300.958008","cfs","O","DWR",
"AZOTUNNM","06/23/2001","268.963013","cfs","O","DWR",
"AZOTUNNM","06/24/2001","223.268997","cfs","O","DWR",
"AZOTUNNM","06/25/2001","230.365005","cfs","O","DWR",
"AZOTUNNM","06/26/2001","243.292007","cfs","O","DWR",
"AZOTUNNM","06/27/2001","233.042007","cfs","O","DWR",
"AZOTUNNM","06/28/2001","199.509995","cfs","O","DWR",
"AZOTUNNM","06/29/2001","184.009995","cfs","O","DWR",
"AZOTUNNM","06/30/2001","177.322998","cfs","O","DWR",
"AZOTUNNM","07/01/2001","167.593994","cfs","O","DWR",
"AZOTUNNM","07/02/2001","167.500000","cfs","O","DWR",
"AZOTUNNM","07/03/2001","134.218994","cfs","O","DWR",
"AZOTUNNM","07/04/2001","132.557999","cfs","O","DWR",
"AZOTUNNM","07/05/2001","110.234001","cfs","O","DWR",
"AZOTUNNM","07/06/2001","115.466003","cfs","O","DWR",
"AZOTUNNM","07/07/2001","104.398003","cfs","O","DWR",
"AZOTUNNM","07/08/2001","101.447998","cfs","O","DWR",
"AZOTUNNM","07/09/2001","113.164001","cfs","O","DWR",
"AZOTUNNM","07/10/2001","106.207001","cfs","O","DWR",
"AZOTUNNM","07/11/2001","81.603996","cfs","O","DWR",
"AZOTUNNM","07/12/2001","81.502998","cfs","O","DWR",
"AZOTUNNM","07/13/2001","70.438004","cfs","O","DWR",
"AZOTUNNM","07/14/2001","178.718994","cfs","O","DWR",
"AZOTUNNM","07/15/2001","98.932999","cfs","O","DWR",
"AZOTUNNM","07/16/2001","71.306999","cfs","O","DWR",
"AZOTUNNM","07/17/2001","54.714001","cfs","O","DWR",
"AZOTUNNM","07/18/2001","40.092999","cfs","O","DWR",
"AZOTUNNM","07/19/2001","32.193001","cfs","O","DWR",
"AZOTUNNM","07/20/2001","25.346001","cfs","O","DWR",
"AZOTUNNM","07/21/2001","27.871000","cfs","O","DWR",
"AZOTUNNM","07/22/2001","46.900002","cfs","O","DWR",
"AZOTUNNM","07/23/2001","34.681000","cfs","O","DWR",
"AZOTUNNM","07/24/2001","47.730000","cfs","O","DWR",
"AZOTUNNM","07/25/2001","29.697001","cfs","O","DWR",
"AZOTUNNM","07/26/2001","16.511000","cfs","O","DWR",
"AZOTUNNM","07/27/2001","16.976000","cfs","O","DWR",
"AZOTUNNM","07/28/2001","10.988000","cfs","O","DWR",
"AZOTUNNM","07/29/2001","7.535000","cfs","O","DWR",
"AZOTUNNM","07/30/2001","5.733000","cfs","O","DWR",
"AZOTUNNM","07/31/2001","15.809000","cfs","O","DWR",
"AZOTUNNM","08/01/2001","9.865000","cfs","O","DWR",
"AZOTUNNM","08/02/2001","72.940002","cfs","O","DWR",
"AZOTUNNM","08/03/2001","31.472000","cfs","O","DWR",
"AZOTUNNM","08/04/2001","98.024002","cfs","O","DWR",
"AZOTUNNM","08/05/2001","35.647999","cfs","O","DWR",
"AZOTUNNM","08/06/2001","63.015999","cfs","O","DWR",
"AZOTUNNM","08/07/2001","28.827999","cfs","O","DWR",
"AZOTUNNM","08/08/2001","52.505001","cfs","O","DWR",
"AZOTUNNM","08/09/2001","76.289001","cfs","O","DWR",
"AZOTUNNM","08/10/2001","146.037994","cfs","O","DWR",
"AZOTUNNM","08/11/2001","100.940002","cfs","O","DWR",
"AZOTUNNM","08/12/2001","109.271004","cfs","O","DWR",
"AZOTUNNM","08/13/2001","60.591999","cfs","O","DWR",
"AZOTUNNM","08/14/2001","315.164001","cfs","O","DWR",
"AZOTUNNM","08/15/2001","191.718994","cfs","O","DWR",
"AZOTUNNM","08/16/2001","189.177002","cfs","O","DWR",
"AZOTUNNM","08/17/2001","104.344002","cfs","O","DWR",
"AZOTUNNM","08/18/2001","76.231003","cfs","O","DWR",
"AZOTUNNM","08/19/2001","53.576000","cfs","O","DWR",
"AZOTUNNM","08/20/2001","42.139000","cfs","O","DWR",
"AZOTUNNM","08/21/2001","36.693001","cfs","O","DWR",
"AZOTUNNM","08/22/2001","39.523998","cfs","O","DWR",
"AZOTUNNM","08/23/2001","33.122002","cfs","O","DWR",
"AZOTUNNM","08/24/2001","20.889999","cfs","O","DWR",
"AZOTUNNM","08/25/2001","15.421000","cfs","O","DWR",
"AZOTUNNM","08/26/2001","11.883000","cfs","O","DWR",
"AZOTUNNM","08/27/2001","9.014000","cfs","O","DWR",
"AZOTUNNM","08/28/2001","13.445000","cfs","O","DWR",
"AZOTUNNM","08/29/2001","21.066000","cfs","O","DWR",
"AZOTUNNM","08/30/2001","11.521000","cfs","O","DWR",
"AZOTUNNM","08/31/2001","9.806000","cfs","O","DWR",
"AZOTUNNM","09/01/2001","26.580000","cfs","O","DWR",
"AZOTUNNM","09/02/2001","24.164000","cfs","O","DWR",
"AZOTUNNM","09/03/2001","19.799999","cfs","O","DWR",
"AZOTUNNM","09/04/2001","12.386000","cfs","O","DWR",
"AZOTUNNM","09/05/2001","12.931000","cfs","O","DWR",
"AZOTUNNM","09/06/2001","10.027000","cfs","O","DWR",
"AZOTUNNM","09/07/2001","7.071000","cfs","O","DWR",
"AZOTUNNM","09/08/2001","5.021000","cfs","O","DWR",
"AZOTUNNM","09/09/2001","3.699000","cfs","O","DWR",
"AZOTUNNM","09/10/2001","3.151000","cfs","O","DWR",
"AZOTUNNM","09/11/2001","3.000000","cfs","O","DWR",
"AZOTUNNM","09/12/2001","2.958000","cfs","O","DWR",
"AZOTUNNM","09/13/2001","2.854000","cfs","O","DWR",
"AZOTUNNM","09/14/2001","3.111000","cfs","O","DWR",
"AZOTUNNM","09/15/2001","3.993000","cfs","O","DWR",
"AZOTUNNM","09/16/2001","4.614000","cfs","O","DWR",
"AZOTUNNM","09/17/2001","3.270000","cfs","O","DWR",
"AZOTUNNM","09/18/2001","3.973000","cfs","O","DWR",
"AZOTUNNM","09/19/2001","3.310000","cfs","O","DWR",
"AZOTUNNM","09/20/2001","3.077000","cfs","O","DWR",
"AZOTUNNM","09/21/2001","2.855000","cfs","O","DWR",
"AZOTUNNM","09/22/2001","2.800000","cfs","O","DWR",
"AZOTUNNM","09/23/2001","2.800000","cfs","O","DWR",
"AZOTUNNM","09/24/2001","2.800000","cfs","O","DWR",
"AZOTUNNM","09/25/2001","2.800000","cfs","O","DWR",
"AZOTUNNM","09/26/2001","2.800000","cfs","O","DWR",
"AZOTUNNM","09/27/2001","2.800000","cfs","O","DWR",
"AZOTUNNM","09/28/2001","2.800000","cfs","O","DWR",
"AZOTUNNM","09/29/2001","2.800000","cfs","O","DWR",
"AZOTUNNM","09/30/2001","2.800000","cfs","O","DWR",
"AZOTUNNM","10/01/2001","2.800000","cfs","O","DWR",
"AZOTUNNM","10/02/2001","2.800000","cfs","O","DWR",
"AZOTUNNM","10/03/2001","2.800000","cfs","O","DWR",
"AZOTUNNM","10/04/2001","2.800000","cfs","O","DWR",
"AZOTUNNM","10/05/2001","2.800000","cfs","O","DWR",
"AZOTUNNM","10/06/2001","2.800000","cfs","O","DWR",
"AZOTUNNM","10/07/2001","2.800000","cfs","O","DWR",
"AZOTUNNM","10/08/2001","2.800000","cfs","O","DWR",
"AZOTUNNM","10/09/2001","2.800000","cfs","O","DWR",
"AZOTUNNM","10/10/2001","2.800000","cfs","O","DWR",
"AZOTUNNM","10/11/2001","2.800000","cfs","O","DWR",
"AZOTUNNM","10/12/2001","2.800000","cfs","O","DWR",
"AZOTUNNM","10/13/2001","2.800000","cfs","O","DWR",
"AZOTUNNM","10/14/2001","2.800000","cfs","O","DWR",
"AZOTUNNM","10/15/2001","2.800000","cfs","O","DWR",
"AZOTUNNM","10/16/2001","2.800000","cfs","O","DWR",
"AZOTUNNM","10/17/2001","2.800000","cfs","O","DWR",
"AZOTUNNM","10/18/2001","2.190000","cfs","O","DWR",
"AZOTUNNM","10/19/2001","1.790000","cfs","O","DWR",
"AZOTUNNM","10/20/2001","1.646000","cfs","O","DWR",
"AZOTUNNM","10/21/2001","1.590000","cfs","O","DWR",
"AZOTUNNM","10/22/2001","1.590000","cfs","O","DWR",
"AZOTUNNM","10/23/2001","1.590000","cfs","O","DWR",
"AZOTUNNM","10/24/2001","1.590000","cfs","O","DWR",
"AZOTUNNM","10/25/2001","1.590000","cfs","O","DWR",
"AZOTUNNM","10/26/2001","1.590000","cfs","O","DWR",
"AZOTUNNM","10/27/2001","1.590000","cfs","O","DWR",
"AZOTUNNM","10/28/2001","1.590000","cfs","O","DWR",
"AZOTUNNM","10/29/2001","1.590000","cfs","O","DWR",
"AZOTUNNM","10/30/2001","1.590000","cfs","O","DWR",
"AZOTUNNM","10/31/2001","1.590000","cfs","O","DWR",
"AZOTUNNM","11/01/2001","1.409000","cfs","O","DWR",
"AZOTUNNM","11/02/2001","1.390000","cfs","O","DWR",
"AZOTUNNM","11/03/2001","1.390000","cfs","O","DWR",
"AZOTUNNM","11/04/2001","1.390000","cfs","O","DWR",
"AZOTUNNM","11/05/2001","1.390000","cfs","O","DWR",
"AZOTUNNM","11/06/2001","1.390000","cfs","O","DWR",
"AZOTUNNM","11/07/2001","1.390000","cfs","O","DWR",
"AZOTUNNM","11/08/2001","1.390000","cfs","O","DWR",
"AZOTUNNM","11/09/2001","1.390000","cfs","O","DWR",
"AZOTUNNM","11/10/2001","1.390000","cfs","O","DWR",
"AZOTUNNM","11/11/2001","1.390000","cfs","O","DWR",
"AZOTUNNM","11/12/2001","1.390000","cfs","O","DWR",
"AZOTUNNM","11/13/2001","1.390000","cfs","O","DWR",
"AZOTUNNM","11/14/2001","1.390000","cfs","O","DWR",
"AZOTUNNM","11/15/2001","1.390000","cfs","O","DWR",
"AZOTUNNM","11/16/2001","1.390000","cfs","O","DWR",
"AZOTUNNM","11/17/2001","1.390000","cfs","O","DWR",
"AZOTUNNM","11/18/2001","1.390000","cfs","O","DWR",
"AZOTUNNM","11/19/2001","1.390000","cfs","O","DWR",
"AZOTUNNM","11/20/2001","1.390000","cfs","O","DWR",
"AZOTUNNM","11/21/2001","1.390000","cfs","O","DWR",
"AZOTUNNM","11/22/2001","1.390000","cfs","O","DWR",
"AZOTUNNM","11/23/2001","1.390000","cfs","O","DWR",
"AZOTUNNM","11/24/2001","1.390000","cfs","O","DWR",
"AZOTUNNM","11/25/2001","1.390000","cfs","O","DWR",
"AZOTUNNM","11/26/2001","1.390000","cfs","O","DWR",
"AZOTUNNM","11/27/2001","1.327000","cfs","O","DWR",
"AZOTUNNM","11/28/2001","1.190000","cfs","O","DWR",
"AZOTUNNM","11/29/2001","1.190000","cfs","O","DWR",
"AZOTUNNM","11/30/2001","1.190000","cfs","O","DWR",
"AZOTUNNM","12/01/2001","1.190000","cfs","O","DWR",
"AZOTUNNM","12/02/2001","1.229000","cfs","O","DWR",
"AZOTUNNM","12/03/2001","1.190000","cfs","O","DWR",
"AZOTUNNM","12/04/2001","1.190000","cfs","O","DWR",
"AZOTUNNM","12/05/2001","1.190000","cfs","O","DWR",
"AZOTUNNM","12/06/2001","1.190000","cfs","O","DWR",
"AZOTUNNM","12/07/2001","1.190000","cfs","O","DWR",
"AZOTUNNM","12/08/2001","1.190000","cfs","O","DWR",
"AZOTUNNM","12/09/2001","1.190000","cfs","O","DWR",
"AZOTUNNM","12/10/2001","1.190000","cfs","O","DWR",
"AZOTUNNM","12/11/2001","1.190000","cfs","O","DWR",
"AZOTUNNM","12/12/2001","1.190000","cfs","O","DWR",
"AZOTUNNM","12/13/2001","1.190000","cfs","O","DWR",
"AZOTUNNM","12/14/2001","1.190000","cfs","O","DWR",
"AZOTUNNM","12/15/2001","1.190000","cfs","O","DWR",
"AZOTUNNM","12/16/2001","1.190000","cfs","O","DWR",
"AZOTUNNM","12/17/2001","1.190000","cfs","O","DWR",
"AZOTUNNM","12/18/2001","1.190000","cfs","O","DWR",
"AZOTUNNM","12/19/2001","1.190000","cfs","O","DWR",
"AZOTUNNM","12/20/2001","1.190000","cfs","O","DWR",
"AZOTUNNM","12/21/2001","1.190000","cfs","O","DWR",
"AZOTUNNM","12/22/2001","1.190000","cfs","O","DWR",
"AZOTUNNM","12/23/2001","1.190000","cfs","O","DWR",
"AZOTUNNM","12/24/2001","1.190000","cfs","O","DWR",
"AZOTUNNM","12/25/2001","1.190000","cfs","O","DWR",
"AZOTUNNM","12/26/2001","1.190000","cfs","O","DWR",
"AZOTUNNM","12/27/2001","1.190000","cfs","O","DWR",
"AZOTUNNM","12/28/2001","1.190000","cfs","O","DWR",
"AZOTUNNM","12/29/2001","1.190000","cfs","O","DWR",
"AZOTUNNM","12/30/2001","1.190000","cfs","O","DWR",
"AZOTUNNM","12/31/2001","1.190000","cfs","O","DWR",
"AZOTUNNM","01/01/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","01/02/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","01/03/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","01/04/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","01/05/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","01/06/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","01/07/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","01/08/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","01/09/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","01/10/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","01/11/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","01/12/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","01/13/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","01/14/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","01/15/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","01/16/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","01/17/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","01/18/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","01/19/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","01/20/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","01/21/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","01/22/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","01/23/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","01/24/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","01/25/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","01/26/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","01/27/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","01/28/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","01/29/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","01/30/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","01/31/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","02/01/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","02/02/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","02/03/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","02/04/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","02/05/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","02/06/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","02/07/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","02/08/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","02/09/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","02/10/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","02/11/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","02/12/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","02/13/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","02/14/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","02/15/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","02/16/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","02/17/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","02/18/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","02/19/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","02/20/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","02/21/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","02/22/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","02/23/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","02/24/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","02/25/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","02/26/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","02/27/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","02/28/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","03/01/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","03/02/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","03/03/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","03/04/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","03/05/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","03/06/2002","1.190000","cfs","O","DWR",
"AZOTUNNM","03/07/2002","1.261000","cfs","O","DWR",
"AZOTUNNM","03/08/2002","1.390000","cfs","O","DWR",
"AZOTUNNM","03/09/2002","1.390000","cfs","O","DWR",
"AZOTUNNM","03/10/2002","1.390000","cfs","O","DWR",
"AZOTUNNM","03/11/2002","1.390000","cfs","O","DWR",
"AZOTUNNM","03/12/2002","1.390000","cfs","O","DWR",
"AZOTUNNM","03/13/2002","1.344000","cfs","O","DWR",
"AZOTUNNM","03/14/2002","8.544000","cfs","O","DWR",
"AZOTUNNM","03/15/2002","2.008000","cfs","O","DWR",
"AZOTUNNM","03/16/2002","0.739000","cfs","O","DWR",
"AZOTUNNM","03/17/2002","0.693000","cfs","O","DWR",
"AZOTUNNM","03/18/2002","0.693000","cfs","O","DWR",
"AZOTUNNM","03/19/2002","0.693000","cfs","O","DWR",
"AZOTUNNM","03/20/2002","0.693000","cfs","O","DWR",
"AZOTUNNM","03/21/2002","3.511000","cfs","O","DWR",
"AZOTUNNM","03/22/2002","5.443000","cfs","O","DWR",
"AZOTUNNM","03/23/2002","23.257999","cfs","O","DWR",
"AZOTUNNM","03/24/2002","8.247000","cfs","O","DWR",
"AZOTUNNM","03/25/2002","8.528000","cfs","O","DWR",
"AZOTUNNM","03/26/2002","2.982000","cfs","O","DWR",
"AZOTUNNM","03/27/2002","4.558000","cfs","O","DWR",
"AZOTUNNM","03/28/2002","27.618999","cfs","O","DWR",
"AZOTUNNM","03/29/2002","52.900002","cfs","O","DWR",
"AZOTUNNM","03/30/2002","77.695000","cfs","O","DWR",
"AZOTUNNM","03/31/2002","105.789001","cfs","O","DWR",
"AZOTUNNM","04/01/2002","112.531998","cfs","O","DWR",
"AZOTUNNM","04/02/2002","111.777000","cfs","O","DWR",
"AZOTUNNM","04/03/2002","117.408997","cfs","O","DWR",
"AZOTUNNM","04/04/2002","108.832001","cfs","O","DWR",
"AZOTUNNM","04/05/2002","111.042999","cfs","O","DWR",
"AZOTUNNM","04/06/2002","89.244003","cfs","O","DWR",
"AZOTUNNM","04/07/2002","81.941002","cfs","O","DWR",
"AZOTUNNM","04/08/2002","64.460999","cfs","O","DWR",
"AZOTUNNM","04/09/2002","62.145000","cfs","O","DWR",
"AZOTUNNM","04/10/2002","68.297997","cfs","O","DWR",
"AZOTUNNM","04/11/2002","67.813004","cfs","O","DWR",
"AZOTUNNM","04/12/2002","84.077003","cfs","O","DWR",
"AZOTUNNM","04/13/2002","67.389999","cfs","O","DWR",
"AZOTUNNM","04/14/2002","90.741997","cfs","O","DWR",
"AZOTUNNM","04/15/2002","116.157997","cfs","O","DWR",
"AZOTUNNM","04/16/2002","106.435997","cfs","O","DWR",
"AZOTUNNM","04/17/2002","80.033997","cfs","O","DWR",
"AZOTUNNM","04/18/2002","55.771000","cfs","O","DWR",
"AZOTUNNM","04/19/2002","45.855000","cfs","O","DWR",
"AZOTUNNM","04/20/2002","33.217999","cfs","O","DWR",
"AZOTUNNM","04/21/2002","19.356001","cfs","O","DWR",
"AZOTUNNM","04/22/2002","21.333000","cfs","O","DWR",
"AZOTUNNM","04/23/2002","27.804001","cfs","O","DWR",
"AZOTUNNM","04/24/2002","50.373001","cfs","O","DWR",
"AZOTUNNM","04/25/2002","65.710999","cfs","O","DWR",
"AZOTUNNM","04/26/2002","52.133999","cfs","O","DWR",
"AZOTUNNM","04/27/2002","46.521000","cfs","O","DWR",
"AZOTUNNM","04/28/2002","34.278000","cfs","O","DWR",
"AZOTUNNM","04/29/2002","40.369999","cfs","O","DWR",
"AZOTUNNM","04/30/2002","22.961000","cfs","O","DWR",
"AZOTUNNM","05/01/2002","4.854000","cfs","O","DWR",
"AZOTUNNM","05/02/2002","2.502000","cfs","O","DWR",
"AZOTUNNM","05/03/2002","2.200000","cfs","O","DWR",
"AZOTUNNM","05/04/2002","2.200000","cfs","O","DWR",
"AZOTUNNM","05/05/2002","2.200000","cfs","O","DWR",
"AZOTUNNM","05/06/2002","7.716000","cfs","O","DWR",
"AZOTUNNM","05/07/2002","24.826000","cfs","O","DWR",
"AZOTUNNM","05/08/2002","24.481001","cfs","O","DWR",
"AZOTUNNM","05/09/2002","12.686000","cfs","O","DWR",
"AZOTUNNM","05/10/2002","11.648000","cfs","O","DWR",
"AZOTUNNM","05/11/2002","8.076000","cfs","O","DWR",
"AZOTUNNM","05/12/2002","11.311000","cfs","O","DWR",
"AZOTUNNM","05/13/2002","","","","",
"AZOTUNNM","05/14/2002","","","","",
"AZOTUNNM","05/15/2002","","","","",
"AZOTUNNM","05/16/2002","","","","",
"AZOTUNNM","05/17/2002","","","","",
"AZOTUNNM","05/18/2002","","","","",
"AZOTUNNM","05/19/2002","","","","",
"AZOTUNNM","05/20/2002","","","","",
"AZOTUNNM","05/21/2002","","","","",
"AZOTUNNM","05/22/2002","","","","",
"AZOTUNNM","05/23/2002","","","","",
"AZOTUNNM","05/24/2002","","","","",
"AZOTUNNM","05/25/2002","","","","",
"AZOTUNNM","05/26/2002","","","","",
"AZOTUNNM","05/27/2002","","","","",
"AZOTUNNM","05/28/2002","","","","",
"AZOTUNNM","05/29/2002","","","","",
"AZOTUNNM","05/30/2002","","","","",
"AZOTUNNM","05/31/2002","","","","",
"AZOTUNNM","06/01/2002","","","","",
"AZOTUNNM","06/02/2002","","","","",
"AZOTUNNM","06/03/2002","","","","",
"AZOTUNNM","06/04/2002","","","","",
"AZOTUNNM","06/05/2002","13.940000","cfs","O","DWR",
"AZOTUNNM","06/06/2002","10.613000","cfs","O","DWR",
"AZOTUNNM","06/07/2002","8.995000","cfs","O","DWR",
"AZOTUNNM","06/08/2002","7.213000","cfs","O","DWR",
"AZOTUNNM","06/09/2002","5.511000","cfs","O","DWR",
"AZOTUNNM","06/10/2002","4.547000","cfs","O","DWR",
"AZOTUNNM","06/11/2002","2.047000","cfs","O","DWR",
